context,model,training_rows,features,best_parameters_json,best_inner_mae,model_seed,inner_seed,search_seed
scale_fixed_et_sensitivity|uncertain9|Quantile|5|4|Medium,fixed_extra_trees,147,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2374912690,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|4|Large,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,445903962,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|4|Small,fixed_extra_trees,152,AFP;Enquiry;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3703068031,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|4|Medium,fixed_extra_trees,147,AFP;Output;Interface;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2988112446,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|4|Large,fixed_extra_trees,150,AFP;Input;Enquiry;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2369635994,,
scale_fixed_et_sensitivity|uncertain9|Global|5|5|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3026514232,,
scale_fixed_et_sensitivity|uncertain9|Global + MI|5|5|All,fixed_extra_trees,449,AFP;Input;Enquiry;File;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,4030663631,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|5|Small,fixed_extra_trees,151,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3230249383,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|5|Medium,fixed_extra_trees,148,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1697236119,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|5|Large,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3164673099,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|5|Small,fixed_extra_trees,151,AFP;Output;Enquiry;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1662921910,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|5|Medium,fixed_extra_trees,148,AFP;Output;File;Interface;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2242074176,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|5|Large,fixed_extra_trees,150,AFP;Input;Enquiry;Added;Changed,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2509556520,,
scale_fixed_et_sensitivity|uncertain9|Global|5|6|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2481911382,,
scale_fixed_et_sensitivity|uncertain9|Global + MI|5|6|All,fixed_extra_trees,449,AFP;Input;Enquiry;File;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,4201379410,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|6|Small,fixed_extra_trees,152,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1290911669,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|6|Medium,fixed_extra_trees,147,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,4107978488,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|6|Large,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,4176552307,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|6|Small,fixed_extra_trees,152,AFP;Input;Enquiry;Interface;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,4254563125,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|6|Medium,fixed_extra_trees,147,AFP;Input;Output;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1021131327,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|6|Large,fixed_extra_trees,150,AFP;Input;Enquiry;File;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3837190151,,
scale_fixed_et_sensitivity|uncertain9|Global|5|7|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3009033385,,
scale_fixed_et_sensitivity|uncertain9|Global + MI|5|7|All,fixed_extra_trees,449,AFP;Input;Enquiry;File;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,707161291,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|7|Small,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1800172790,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|7|Medium,fixed_extra_trees,149,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,283653847,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|7|Large,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2920602618,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|7|Small,fixed_extra_trees,150,AFP;Enquiry;Interface;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1029051843,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|7|Medium,fixed_extra_trees,149,AFP;Output;Interface;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,541536234,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|7|Large,fixed_extra_trees,150,AFP;Input;Enquiry;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3963019291,,
scale_fixed_et_sensitivity|uncertain9|Global|5|8|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1940400018,,
scale_fixed_et_sensitivity|uncertain9|Global + MI|5|8|All,fixed_extra_trees,449,AFP;Input;Enquiry;File;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3850958578,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|8|Small,fixed_extra_trees,153,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3852441124,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|8|Medium,fixed_extra_trees,146,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1867750376,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|8|Large,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,973465512,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|8|Small,fixed_extra_trees,153,AFP;Input;Enquiry;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2903215683,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|8|Medium,fixed_extra_trees,146,AFP;Input;Output;Enquiry;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,861940385,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|8|Large,fixed_extra_trees,150,AFP;Input;Enquiry;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3245896082,,
scale_fixed_et_sensitivity|uncertain9|Global|5|9|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,543035459,,
scale_fixed_et_sensitivity|uncertain9|Global + MI|5|9|All,fixed_extra_trees,449,AFP;Input;Enquiry;File;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2506396801,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|9|Small,fixed_extra_trees,151,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,306857230,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|9|Medium,fixed_extra_trees,148,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1968509127,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|9|Large,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,913853878,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|9|Small,fixed_extra_trees,151,AFP;Enquiry;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3741885955,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|9|Medium,fixed_extra_trees,148,AFP;Output;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1429958630,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|9|Large,fixed_extra_trees,150,AFP;Enquiry;File;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3656643633,,
scale_fixed_et_sensitivity|uncertain9|Global|5|10|All,fixed_extra_trees,450,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,534543257,,
scale_fixed_et_sensitivity|uncertain9|Global + MI|5|10|All,fixed_extra_trees,450,AFP;Input;Enquiry;File;Added,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3489190371,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|10|Small,fixed_extra_trees,152,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2334089247,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|10|Medium,fixed_extra_trees,148,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1828312970,,
scale_fixed_et_sensitivity|uncertain9|Quantile|5|10|Large,fixed_extra_trees,150,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1869433463,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|10|Small,fixed_extra_trees,152,AFP;Input;Enquiry;Added;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1692820947,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|10|Medium,fixed_extra_trees,148,AFP;Input;Output;File;Deleted,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,185639034,,
scale_fixed_et_sensitivity|uncertain9|Quantile + MI|5|10|Large,fixed_extra_trees,150,AFP;Input;Enquiry;Added;Changed,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2693827533,,
scale_fixed_et_sensitivity|leaky14|Global|1|1|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3056424498,,
scale_fixed_et_sensitivity|leaky14|Global|1|2|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,4185097370,,
scale_fixed_et_sensitivity|leaky14|Global|1|3|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3340460005,,
scale_fixed_et_sensitivity|leaky14|Global|1|4|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1129601695,,
scale_fixed_et_sensitivity|leaky14|Global|1|5|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1000092718,,
scale_fixed_et_sensitivity|leaky14|Global|1|6|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,499045888,,
scale_fixed_et_sensitivity|leaky14|Global|1|7|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,2629783458,,
scale_fixed_et_sensitivity|leaky14|Global|1|8|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,1674055764,,
scale_fixed_et_sensitivity|leaky14|Global|1|9|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3977399503,,
scale_fixed_et_sensitivity|leaky14|Global|1|10|All,fixed_extra_trees,450,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,426240942,,
scale_fixed_et_sensitivity|leaky14|Global|2|1|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,720035980,,
scale_fixed_et_sensitivity|leaky14|Global|2|2|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,16597505,,
scale_fixed_et_sensitivity|leaky14|Global|2|3|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3169916020,,
scale_fixed_et_sensitivity|leaky14|Global|2|4|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,274378212,,
scale_fixed_et_sensitivity|leaky14|Global|2|5|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,4068313498,,
scale_fixed_et_sensitivity|leaky14|Global|2|6|All,fixed_extra_trees,449,AFP;Input;Output;Enquiry;File;Interface;Added;Changed;Deleted;PDR_AFP;PDR_UFP;NPDR_AFP;NPDU_UFP;N_effort,"{""bootstrap"": false, ""criterion"": ""squared_error"", ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 500}",,3651242679,,
